3.794386863708496094e+00 1.549361228942871094e+00 -1.860233210027217865e-02
3.326116561889648438e+00 2.523304224014282227e+00 -3.821295201778411865e-01
5.195625305175781250e+00 4.267076015472412109e+00 1.253063201904296875e+00
6.424781322479248047e+00 3.536556959152221680e+00 -1.996164917945861816e+00
4.333826065063476562e+00 4.044858932495117188e+00 -8.354123830795288086e-01
4.292149066925048828e+00 3.003721237182617188e+00 2.124672412872314453e+00
6.505060672760009766e+00 4.025796890258789062e+00 1.629801839590072632e-01
3.376723289489746094e+00 1.635007739067077637e+00 1.823527961969375610e-01
6.712330818176269531e+00 2.948068141937255859e+00 -8.548988699913024902e-01
3.546860933303833008e+00 1.939403891563415527e+00 -1.563411764800548553e-02
3.016276597976684570e+00 2.502078533172607422e+00 -4.734810292720794678e-01
4.215463638305664062e+00 2.507028341293334961e+00 1.282037615776062012e+00
4.364652156829833984e+00 2.137453079223632812e+00 -1.321301311254501343e-01
2.906655311584472656e+00 1.876264095306396484e+00 7.690303325653076172e-01
1.877479791641235352e+00 1.124429702758789062e+00 -1.058995798230171204e-01
4.417003631591796875e+00 2.008231878280639648e+00 2.519323490560054779e-02
3.459637880325317383e+00 1.818202733993530273e+00 9.104514718055725098e-01
3.545054197311401367e+00 2.383322715759277344e+00 1.121343731880187988e+00
3.163580656051635742e+00 3.088983297348022461e+00 2.772569656372070312e+00
3.623220682144165039e+00 2.657357454299926758e+00 -6.281405091285705566e-01
2.149734020233154297e+00 1.744878172874450684e+00 7.748948931694030762e-01
3.778869867324829102e+00 9.735757112503051758e-01 -7.216625809669494629e-01
5.803513050079345703e+00 2.883564710617065430e+00 7.468534111976623535e-01
3.494498014450073242e+00 1.559175848960876465e+00 -2.359472662210464478e-01
1.749098420143127441e+00 1.447009682655334473e+00 -1.882685869932174683e-01
4.464308261871337891e+00 3.107373237609863281e+00 4.208241999149322510e-01
5.406721115112304688e+00 1.900099635124206543e+00 4.496074616909027100e-01
6.343119144439697266e+00 4.793520450592041016e+00 5.372830033302307129e-01
1.774979948997497559e+00 1.538899064064025879e+00 1.240332365036010742e+00
9.712277412414550781e+00 7.545230388641357422e+00 1.826933145523071289e+00
4.732191562652587891e+00 3.643609046936035156e+00 1.599192380905151367e+00
3.331910848617553711e+00 1.096626639366149902e+00 -1.211746215820312500e+00
6.974545955657958984e+00 3.942063331604003906e+00 2.084774732589721680e+00
2.953112840652465820e+00 1.577550053596496582e+00 2.949982285499572754e-01
4.573337554931640625e+00 2.062895059585571289e+00 1.819254904985427856e-01
9.368250846862792969e+00 4.899274826049804688e+00 9.018874764442443848e-01
4.945888996124267578e+00 4.005954742431640625e+00 -5.255820155143737793e-01
2.475447177886962891e+00 1.509996414184570312e+00 -3.462935090065002441e-01
2.689095258712768555e+00 1.075160145759582520e+00 8.130100369453430176e-01
2.892602205276489258e+00 2.125768423080444336e+00 1.520432472229003906e+00
3.353318214416503906e+00 1.665897369384765625e+00 2.169856429100036621e-01
2.666067600250244141e+00 2.456921339035034180e+00 2.044958353042602539e+00
2.815188884735107422e+00 2.309494733810424805e+00 -8.124573230743408203e-01
2.794733524322509766e+00 1.581773519515991211e+00 7.533056735992431641e-01
3.405539035797119141e+00 2.285192489624023438e+00 1.217509746551513672e+00
5.944008827209472656e+00 2.132994651794433594e+00 1.757383108139038086e+00
3.708347320556640625e+00 1.291601300239562988e+00 2.895712256431579590e-01
5.211814403533935547e+00 2.095670461654663086e+00 -1.138500928878784180e+00
3.255407571792602539e+00 1.514252066612243652e+00 1.033178806304931641e+00
5.341886043548583984e+00 2.818419456481933594e+00 -1.848532319068908691e+00
3.823072433471679688e+00 1.741044759750366211e+00 1.042994618415832520e+00
3.820038795471191406e+00 2.408454418182373047e+00 1.611454844474792480e+00
3.265839099884033203e+00 2.386940717697143555e+00 1.616821646690368652e+00
4.843408584594726562e+00 3.834055662155151367e+00 -1.438381671905517578e+00
8.645067214965820312e+00 2.485366106033325195e+00 -2.209143638610839844e+00
5.314752101898193359e+00 1.897987246513366699e+00 8.018627762794494629e-01
6.581986427307128906e+00 1.365052461624145508e+00 -1.908792972564697266e+00
3.711040735244750977e+00 1.570591449737548828e+00 -3.515790998935699463e-01
4.224111080169677734e+00 2.833928108215332031e+00 9.577872753143310547e-01
1.045715045928955078e+01 6.189740180969238281e+00 -6.927239418029785156e+00
3.607404947280883789e+00 1.478173732757568359e+00 7.948089241981506348e-01
5.799617767333984375e+00 2.738249063491821289e+00 -1.122969835996627808e-01
3.858579874038696289e+00 2.323824644088745117e+00 5.403720736503601074e-01
4.410140514373779297e+00 3.463870763778686523e+00 -1.590691566467285156e+00
9.396979331970214844e+00 7.456411361694335938e+00 -2.681904077529907227e+00
1.922325372695922852e+00 1.074912190437316895e+00 4.852671921253204346e-01
3.745724439620971680e+00 2.207646369934082031e+00 2.798220813274383545e-01
5.130741596221923828e+00 4.333376407623291016e+00 -1.302787661552429199e+00
3.767248868942260742e+00 3.132571458816528320e+00 8.243957161903381348e-01
5.342800617218017578e+00 4.018511772155761719e+00 -8.015521764755249023e-01
3.499866485595703125e+00 1.933750510215759277e+00 5.443086624145507812e-01
4.415246009826660156e+00 2.951913595199584961e+00 -1.874403096735477448e-02
4.414993762969970703e+00 3.751403808593750000e+00 -1.170521736145019531e+00
3.621855974197387695e+00 1.496105313301086426e+00 -4.158160388469696045e-01
3.021447420120239258e+00 1.642152190208435059e+00 -2.393363267183303833e-01
3.183112382888793945e+00 2.386609077453613281e+00 1.545393764972686768e-01
6.263886451721191406e+00 3.656104087829589844e+00 -2.709842443466186523e+00
9.539522171020507812e+00 7.238847732543945312e+00 1.754172593355178833e-01
3.761482477188110352e+00 2.258108854293823242e+00 -3.977511525154113770e-01
3.651198148727416992e+00 2.028671741485595703e+00 -2.993901371955871582e-01
4.947946071624755859e+00 1.815222978591918945e+00 4.590580761432647705e-01
2.831687211990356445e+00 1.728937029838562012e+00 3.867710828781127930e-01
3.090431213378906250e+00 2.829648017883300781e+00 -5.967967957258224487e-02
3.420697212219238281e+00 1.397275686264038086e+00 2.848018407821655273e-01
7.766199111938476562e+00 1.801917433738708496e+00 9.698960185050964355e-02
7.414029598236083984e+00 3.396722316741943359e+00 -3.271515607833862305e+00
4.088946819305419922e+00 1.426546335220336914e+00 -1.041047930717468262e+00
3.893785715103149414e+00 2.542346239089965820e+00 -1.287446260452270508e+00
2.624437808990478516e+00 1.568595528602600098e+00 7.184096574783325195e-01
3.237959384918212891e+00 1.514406442642211914e+00 2.522584795951843262e-01
5.946310043334960938e+00 3.527561426162719727e+00 -1.867440104484558105e+00
6.770621776580810547e+00 4.852350234985351562e+00 -2.952084064483642578e+00
4.664686203002929688e+00 2.148252010345458984e+00 -1.016944408416748047e+00
8.659059524536132812e+00 7.818895339965820312e+00 -2.156165361404418945e+00
4.707689285278320312e+00 3.026530742645263672e+00 -1.344478368759155273e+00
7.405923843383789062e+00 2.008476495742797852e+00 -1.233324885368347168e+00
2.209055662155151367e+00 1.902804613113403320e+00 9.694515466690063477e-01
3.996668338775634766e+00 3.472952604293823242e+00 4.687627851963043213e-01
7.321790695190429688e+00 2.517545938491821289e+00 1.949915647506713867e+00
3.267859458923339844e+00 1.462302923202514648e+00 4.112556874752044678e-01
2.611541986465454102e+00 1.529429912567138672e+00 -8.353769779205322266e-01
4.400159358978271484e+00 1.174626946449279785e+00 -3.085533082485198975e-01
3.324047803878784180e+00 2.031483411788940430e+00 9.721226692199707031e-01
5.235228538513183594e+00 3.381173133850097656e+00 5.587449669837951660e-01
7.245717048645019531e+00 1.927159786224365234e+00 -1.322121381759643555e+00
6.295064449310302734e+00 3.538378000259399414e+00 -1.569928407669067383e+00
4.893869400024414062e+00 2.398263454437255859e+00 -1.476813793182373047e+00
4.087734699249267578e+00 3.093967139720916748e-01 -7.021826505661010742e-01
2.904246330261230469e+00 1.848807096481323242e+00 1.051394462585449219e+00
5.152904987335205078e+00 3.399409770965576172e+00 -1.239863395690917969e+00
2.782890558242797852e+00 2.673531770706176758e+00 1.442368388175964355e+00
2.580865383148193359e+00 2.177482366561889648e+00 1.424490094184875488e+00
2.101581335067749023e+00 8.822705149650573730e-01 3.616251349449157715e-01
4.094684600830078125e+00 2.523290395736694336e+00 -1.171970888972282410e-01
4.285035610198974609e+00 1.963567495346069336e+00 -1.575280189514160156e+00
2.004854917526245117e+00 9.786086678504943848e-01 -6.803981661796569824e-01
1.559144020080566406e+00 1.401981711387634277e+00 5.600860714912414551e-01
3.272951602935791016e+00 8.207335472106933594e-01 6.116210818290710449e-01
2.914852142333984375e+00 2.671157360076904297e+00 2.198839485645294189e-01
5.123035907745361328e+00 2.776258707046508789e+00 1.871423125267028809e+00
1.049482250213623047e+01 4.632585048675537109e+00 -3.292260885238647461e+00
3.139376401901245117e+00 2.834630489349365234e+00 1.300913691520690918e+00
1.739564323425292969e+01 1.103302097320556641e+01 -3.362972259521484375e+00
3.846009254455566406e+00 2.939386844635009766e+00 2.268732935190200806e-01
4.846786975860595703e+00 4.245043754577636719e+00 -2.956954717636108398e+00
2.533061265945434570e+00 1.497191190719604492e+00 8.636662364006042480e-01
3.457802772521972656e+00 1.740391135215759277e+00 -3.047915697097778320e-01
4.368808269500732422e+00 1.368932366371154785e+00 1.279869377613067627e-01
3.884493589401245117e+00 2.909280776977539062e+00 1.162066459655761719e+00
3.571124076843261719e+00 2.132088899612426758e+00 -8.393263071775436401e-02
2.791280984878540039e+00 1.974421143531799316e+00 -4.067026674747467041e-01
2.478128194808959961e+00 1.718811035156250000e+00 -3.878876864910125732e-01
5.720393180847167969e+00 2.751239061355590820e+00 -1.067702293395996094e+00
2.236364126205444336e+00 2.022438287734985352e+00 1.780139803886413574e+00
3.167821168899536133e+00 1.862666487693786621e+00 1.428797364234924316e+00
8.636186599731445312e+00 3.557336330413818359e+00 -1.237359642982482910e+00
4.535532951354980469e+00 1.346486091613769531e+00 -5.909870266914367676e-01
4.725023746490478516e+00 2.243390798568725586e+00 9.952941536903381348e-01
9.289063453674316406e+00 3.322487592697143555e+00 -1.241679906845092773e+00
4.744598388671875000e+00 3.180244684219360352e+00 -1.341229796409606934e+00
8.265317916870117188e+00 8.124677658081054688e+00 -1.747423171997070312e+00
4.663656711578369141e+00 3.005294084548950195e+00 -3.309466838836669922e-01
3.136985778808593750e+00 2.412526845932006836e+00 4.972867965698242188e-01
3.378096103668212891e+00 2.717282056808471680e+00 -2.304086387157440186e-01
7.797592639923095703e+00 6.594826221466064453e+00 -6.539215564727783203e+00
4.688270092010498047e+00 2.068175315856933594e+00 1.013361930847167969e+00
3.023572444915771484e+00 1.888994336128234863e+00 5.706346035003662109e-02
4.148937225341796875e+00 1.509180903434753418e+00 6.553555727005004883e-01
2.391260862350463867e+00 1.957106471061706543e+00 4.464586675167083740e-01
1.240636634826660156e+01 1.035828685760498047e+01 4.726629257202148438e+00
5.411101818084716797e+00 2.683076620101928711e+00 -2.034722805023193359e+00
5.152509689331054688e+00 1.874934196472167969e+00 -3.051913022994995117e+00
2.766930341720581055e+00 8.516941070556640625e-01 -6.777843236923217773e-01
7.502966403961181641e+00 4.898256778717041016e+00 -3.718863248825073242e+00
3.871896266937255859e+00 2.044746875762939453e+00 1.637220680713653564e-01
3.687075853347778320e+00 1.157288074493408203e+00 -1.273397356271743774e-01
3.306397199630737305e+00 6.855990886688232422e-01 -8.858509063720703125e-01
2.942248344421386719e+00 1.568147420883178711e+00 2.373969256877899170e-01
8.780900001525878906e+00 3.643522024154663086e+00 -1.681541204452514648e+00
2.509218931198120117e+00 2.202063560485839844e+00 -7.903145551681518555e-01
1.056201839447021484e+01 5.985648155212402344e+00 3.595577478408813477e+00
2.257733583450317383e+00 1.529771924018859863e+00 -8.551942557096481323e-02
5.104652404785156250e+00 4.176050662994384766e+00 9.199190139770507812e-01
3.739899873733520508e+00 9.707646965980529785e-01 8.040190674364566803e-03
1.904077887535095215e+00 1.192764282226562500e+00 6.747923493385314941e-01
1.880858182907104492e+00 1.153545498847961426e+00 1.599602550268173218e-01
7.681451320648193359e+00 5.081191539764404297e+00 -6.155214309692382812e-01
2.915487527847290039e+00 6.113858222961425781e-01 4.186661168932914734e-02
1.973796129226684570e+00 1.288744091987609863e+00 -6.959783434867858887e-01
5.277209758758544922e+00 2.502774715423583984e+00 1.507123947143554688e+00
3.255949735641479492e+00 2.233905076980590820e+00 1.341564357280731201e-01
3.128885507583618164e+00 1.889883041381835938e+00 -4.562751650810241699e-01
2.445997238159179688e+00 2.113390922546386719e+00 5.034821629524230957e-01
2.246542215347290039e+00 1.432614326477050781e-01 -3.731566667556762695e-01
3.396849155426025391e+00 2.245041608810424805e+00 -2.632137537002563477e-01
7.771040439605712891e+00 4.268521785736083984e+00 -3.786610126495361328e+00
1.966830134391784668e+00 1.470676422119140625e+00 5.431408286094665527e-01
3.485768556594848633e+00 2.880797863006591797e+00 1.027508378028869629e-01
2.147750139236450195e+00 1.260409832000732422e+00 5.932223200798034668e-01
4.391690731048583984e+00 2.548454999923706055e+00 4.010033011436462402e-01
3.145760297775268555e+00 1.873521208763122559e+00 -5.668461918830871582e-01
3.319348573684692383e+00 1.032019376754760742e+00 -3.930099308490753174e-01
5.381016731262207031e+00 4.269865989685058594e+00 -9.288831949234008789e-01
3.575912952423095703e+00 2.399866819381713867e+00 7.306313514709472656e-01
4.904748916625976562e+00 3.982105731964111328e+00 -7.817065715789794922e-01
3.044055700302124023e+00 1.776073575019836426e+00 -2.812050580978393555e-01
8.354935646057128906e+00 5.332523345947265625e+00 1.118191719055175781e+00
2.006453275680541992e+00 1.106931567192077637e+00 5.172778367996215820e-01
8.554280281066894531e+00 6.713325023651123047e+00 -5.284790039062500000e+00
3.398418664932250977e+00 1.293103337287902832e+00 -5.117513537406921387e-01
5.317837715148925781e+00 1.574629902839660645e+00 2.969931662082672119e-01
9.845379829406738281e+00 3.435192108154296875e+00 1.932697147130966187e-01
2.111520051956176758e+00 5.885012149810791016e-01 4.648087322711944580e-01
1.339255046844482422e+01 8.869464874267578125e+00 6.069742515683174133e-02
3.755804538726806641e+00 2.707716941833496094e+00 -2.023981213569641113e-01
5.510209560394287109e+00 4.356090068817138672e+00 -2.208672285079956055e+00
4.461135387420654297e+00 1.879988670349121094e+00 -2.766460657119750977e+00
2.175508260726928711e+00 1.215521216392517090e+00 9.766612052917480469e-01
2.430933952331542969e+00 1.191783428192138672e+00 -7.644171714782714844e-01
3.150829315185546875e+00 1.809659004211425781e+00 6.543419361114501953e-01
2.390145540237426758e+00 1.042676329612731934e+00 -4.105883538722991943e-01
2.990674018859863281e+00 1.716372966766357422e+00 -4.754241108894348145e-01
6.725764274597167969e+00 2.678594350814819336e+00 -3.697175741195678711e+00
2.872538328170776367e+00 1.645845055580139160e+00 -1.668481081724166870e-01
6.489550590515136719e+00 5.113161563873291016e+00 1.262754917144775391e+00
3.726379394531250000e+00 2.822575330734252930e+00 -1.492055892944335938e+00
3.577719449996948242e+00 2.294916868209838867e+00 -2.151907444000244141e+00
5.243987083435058594e+00 4.151347637176513672e+00 -1.183271408081054688e+00
4.910300731658935547e+00 1.517412185668945312e+00 -2.330361843109130859e+00
3.358534574508666992e+00 1.708168148994445801e+00 2.078502327203750610e-01
3.819582223892211914e+00 1.418667554855346680e+00 -2.300101667642593384e-01
2.619065523147583008e+00 1.836755514144897461e+00 8.969885110855102539e-01
4.045213222503662109e+00 2.039574384689331055e+00 4.563637375831604004e-01
2.030006647109985352e+00 1.436212539672851562e+00 6.960415840148925781e-01
3.084651947021484375e+00 2.666548013687133789e+00 9.018290042877197266e-01
7.095383644104003906e+00 3.423796415328979492e+00 1.093452572822570801e+00
2.915271759033203125e+00 1.482904195785522461e+00 9.102694392204284668e-01
8.685217857360839844e+00 5.634491920471191406e+00 -6.906075477600097656e+00
4.559039592742919922e+00 3.711465835571289062e+00 1.329601526260375977e+00
2.231538057327270508e+00 1.052500724792480469e+00 6.553611755371093750e-01
3.343499183654785156e+00 2.074078321456909180e+00 -8.918659687042236328e-01
3.149055957794189453e+00 1.655198574066162109e+00 5.783738493919372559e-01
3.774781465530395508e+00 1.059286117553710938e+00 2.986119985580444336e-01
2.594920873641967773e+00 1.778746843338012695e+00 1.526422381401062012e+00
3.078285455703735352e+00 7.931151986122131348e-01 -1.120297685265541077e-01
3.008265018463134766e+00 8.392406702041625977e-01 -5.881419181823730469e-01
2.494567394256591797e+00 1.236403226852416992e+00 8.269033432006835938e-01
3.308267354965209961e+00 8.506606221199035645e-01 -3.805710077285766602e-01
2.668464899063110352e+00 2.110233068466186523e+00 1.037560820579528809e+00
2.368199348449707031e+00 7.581021189689636230e-01 1.981077343225479126e-01
1.724067687988281250e+00 1.166945457458496094e+00 -2.790175676345825195e-01
2.627506971359252930e+00 2.264712810516357422e+00 3.300746977329254150e-01
6.000420570373535156e+00 3.184884786605834961e+00 1.418997645378112793e+00
2.035018539428710938e+01 1.310837936401367188e+01 6.082690715789794922e+00
2.237894535064697266e+00 1.032122254371643066e+00 7.602158188819885254e-01
1.213801383972167969e+00 1.055382609367370605e+00 -9.132591634988784790e-02
2.472991466522216797e+00 1.558922648429870605e+00 5.283458828926086426e-01
3.184978961944580078e+00 1.613704085350036621e+00 9.644246101379394531e-01
3.025937318801879883e+00 1.434155344963073730e+00 3.568502962589263916e-01
3.761883020401000977e+00 1.081625223159790039e+00 5.478331446647644043e-01
1.880335330963134766e+00 1.249819159507751465e+00 1.715046726167201996e-02
1.581652998924255371e+00 1.291905283927917480e+00 -5.620735883712768555e-01
1.672949552536010742e+00 7.475695610046386719e-01 3.847579061985015869e-01
5.469407081604003906e+00 3.720549345016479492e+00 -2.372711420059204102e+00
3.087970972061157227e+00 1.056637406349182129e+00 9.560249745845794678e-02
2.327144384384155273e+00 2.157723426818847656e+00 1.111421108245849609e+00
1.498729348182678223e+00 7.415037155151367188e-01 -3.833652287721633911e-02
4.588072299957275391e+00 3.390126705169677734e+00 -8.471212983131408691e-01
3.110291957855224609e+00 1.648882389068603516e+00 5.658038891851902008e-03
4.241566181182861328e+00 2.014049291610717773e+00 6.212003827095031738e-01
2.124566555023193359e+00 1.658742547035217285e+00 -6.012287735939025879e-02
5.362105846405029297e+00 3.081333160400390625e+00 -1.250324726104736328e+00
2.376345872879028320e+00 1.270701885223388672e+00 -7.184765934944152832e-01
4.100859642028808594e+00 2.880867719650268555e+00 -1.091155529022216797e+00
5.029894828796386719e+00 5.767960548400878906e-01 -9.035910367965698242e-01
4.171344757080078125e+00 4.162543416023254395e-01 -3.331491947174072266e-01
1.594657301902770996e+00 5.838581323623657227e-01 4.071870148181915283e-01
1.910840630531311035e+00 1.263344168663024902e+00 -2.795159220695495605e-01
9.401292800903320312e+00 4.991793155670166016e+00 -4.857311248779296875e+00
3.031507015228271484e+00 1.201552629470825195e+00 3.841689229011535645e-01
3.092494010925292969e+00 1.020254135131835938e+00 4.219787567853927612e-02
3.907468318939208984e+00 7.864975929260253906e-01 -9.886468648910522461e-01
2.533667564392089844e+00 1.501916766166687012e+00 3.834713995456695557e-02
3.211836576461791992e+00 1.969401478767395020e+00 1.031542778015136719e+00
4.931405544281005859e+00 2.404670715332031250e+00 -3.377938032150268555e+00
7.574836254119873047e+00 4.875397682189941406e+00 -3.074324607849121094e+00
2.476025342941284180e+00 1.998485326766967773e+00 5.689997673034667969e-01
3.229124069213867188e+00 1.650324106216430664e+00 9.814567565917968750e-01
8.135078430175781250e+00 3.910841941833496094e+00 5.042876005172729492e-01
1.010172080993652344e+01 5.816470623016357422e+00 -7.771526813507080078e+00
1.881582975387573242e+00 7.695885896682739258e-01 -6.605868041515350342e-02
4.580456256866455078e+00 2.745199203491210938e-02 -2.191578149795532227e-01
2.512803554534912109e+00 1.353788256645202637e+00 6.049147844314575195e-01
2.196611404418945312e+00 1.496909499168395996e+00 4.478667676448822021e-01
3.258064031600952148e+00 2.922463417053222656e+00 3.164201080799102783e-01
7.083396434783935547e+00 4.128316402435302734e+00 -1.619062542915344238e+00
1.399564027786254883e+00 7.615370154380798340e-01 -2.102162837982177734e-01
2.286738157272338867e+00 1.256829500198364258e+00 1.325276046991348267e-01
3.080292701721191406e+00 1.334412693977355957e+00 -5.537649393081665039e-01
1.504259586334228516e+00 1.291981816291809082e+00 4.586739540100097656e-01
1.082061004638671875e+01 3.645730495452880859e+00 -4.012153148651123047e+00
2.549766778945922852e+00 1.075914978981018066e+00 7.152298688888549805e-01
2.770323038101196289e+00 1.835607767105102539e+00 7.729269266128540039e-01
3.102514743804931641e+00 2.755243062973022461e+00 9.746489524841308594e-01
2.639240026473999023e+00 1.397025108337402344e+00 -1.719103097915649414e+00
1.494182109832763672e+00 1.188973188400268555e+00 1.369410902261734009e-01
4.550552368164062500e+00 1.351645469665527344e+00 -4.828076660633087158e-01
3.496578454971313477e+00 2.225977897644042969e+00 6.027995944023132324e-01
2.108369350433349609e+00 1.302521467208862305e+00 -2.701265215873718262e-01
2.963505029678344727e+00 8.745710849761962891e-01 -3.101489245891571045e-01
2.504294395446777344e+00 2.306515932083129883e+00 -2.798353731632232666e-01
3.788819551467895508e+00 2.760170698165893555e+00 -2.447991132736206055e+00
1.901401281356811523e+00 1.056138992309570312e+00 2.586363852024078369e-01
3.745490550994873047e+00 2.572189569473266602e+00 -4.332355260848999023e-01
1.961224079132080078e+00 1.332745790481567383e+00 3.433086872100830078e-01
2.857805490493774414e+00 1.602820038795471191e+00 -8.110597729682922363e-01
2.600255489349365234e+00 1.483899831771850586e+00 -5.616104975342750549e-02
4.150737762451171875e+00 1.858708977699279785e+00 5.007941722869873047e-01
2.892237901687622070e+00 1.857576489448547363e+00 3.959332704544067383e-01
4.544272422790527344e+00 3.829848051071166992e+00 -1.795996069908142090e+00
3.936427354812622070e+00 9.252903461456298828e-01 5.450562834739685059e-01
3.774062156677246094e+00 9.091922044754028320e-01 -2.882399857044219971e-01
5.241085529327392578e+00 1.980707645416259766e+00 1.119097232818603516e+00
2.462971687316894531e+00 1.071535587310791016e+00 7.178078293800354004e-01
4.018762111663818359e+00 2.999773263931274414e+00 4.641547203063964844e-01
5.487208843231201172e+00 2.725293874740600586e+00 4.295347332954406738e-01
2.465282678604125977e+00 1.820705652236938477e+00 3.282996416091918945e-01
5.542150020599365234e+00 6.307796835899353027e-01 -1.181393861770629883e+00
3.763945102691650391e+00 1.186301469802856445e+00 -1.152246147394180298e-01
2.393870353698730469e+00 9.782639741897583008e-01 4.109385311603546143e-01
3.533611774444580078e+00 1.978437185287475586e+00 -3.527592122554779053e-01
2.602944612503051758e+00 1.284793138504028320e+00 6.612662672996520996e-01
3.426565408706665039e+00 2.766280651092529297e+00 -2.321652919054031372e-01
2.550654888153076172e+00 1.008007287979125977e+00 6.074423789978027344e-01
1.997331500053405762e+00 1.731276392936706543e+00 5.537518262863159180e-01
1.936751842498779297e+00 1.385247230529785156e+00 -1.778462380170822144e-01
2.683914184570312500e+00 1.441089630126953125e+00 5.726736783981323242e-01
2.715589284896850586e+00 1.632982611656188965e+00 9.615225791931152344e-01
2.231603622436523438e+00 1.024452805519104004e+00 7.880669832229614258e-01
6.926322460174560547e+00 9.804100990295410156e-01 -4.712283611297607422e+00
5.411191463470458984e+00 1.911277174949645996e+00 5.220146775245666504e-01
1.101642036437988281e+01 5.139372348785400391e+00 -3.717240989208221436e-01
2.718611001968383789e+00 2.117626905441284180e+00 1.284507632255554199e+00
1.610101699829101562e+00 1.306065917015075684e+00 6.290833950042724609e-01
2.044506788253784180e+00 1.252627015113830566e+00 -5.253827571868896484e-01
3.641898870468139648e+00 2.194273710250854492e+00 -2.075007677078247070e+00
2.524581670761108398e+00 1.977571129798889160e+00 -2.364987879991531372e-01
8.274996757507324219e+00 3.644948482513427734e+00 3.350267410278320312e+00
3.236753702163696289e+00 1.216784477233886719e+00 -8.671802282333374023e-02
3.482619524002075195e+00 2.166278839111328125e+00 -1.348632693290710449e+00
7.205693244934082031e+00 1.315992712974548340e+00 -2.211991310119628906e+00
2.875469923019409180e+00 1.127400755882263184e+00 -8.175240755081176758e-01
5.386061191558837891e+00 2.786660194396972656e+00 -4.161615967750549316e-01
3.447822570800781250e+00 1.222646951675415039e+00 3.321759104728698730e-01
2.123447179794311523e+00 1.358467936515808105e+00 8.541295528411865234e-01
1.984658837318420410e+00 1.317233085632324219e+00 -2.014092803001403809e-01
2.731096029281616211e+00 2.575321197509765625e+00 1.310346126556396484e+00
2.691928148269653320e+00 1.991810083389282227e+00 1.220905661582946777e+00
3.255069971084594727e+00 1.946119546890258789e+00 -1.375152230262756348e+00
3.957663774490356445e+00 3.154884338378906250e+00 8.073412775993347168e-01
